N	MZI_f_MHz	SYNC_f_MHz	MZI_D_ns	MZI_W_ns	DET_D_ns	DET_W_ns	State	D0	D1
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8002
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	8	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	44	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	8	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	16	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8002
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8002
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	8	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	8000
1	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	8000
2	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	8000
3	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	8001
4	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
1	6,25	6,00000240000096E-05	0	25	8335360	600000	0	6	80000
2	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
3	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
4	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80001
0	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
1	6,25	6,00000240000096E-05	0	25	8335360	600000	0	6	80000
2	6,25	6,00000240000096E-05	0	25	8335360	600000	0	2	80000
3	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80002
4	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
0	6,25	6,00000240000096E-05	0	25	8335360	600000	0	12	80000
1	6,25	6,00000240000096E-05	0	25	8335360	600000	0	18	80000
2	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
3	6,25	6,00000240000096E-05	0	25	8335360	600000	0	4	80001
4	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
0	6,25	6,00000240000096E-05	0	25	8335360	600000	0	46	80001
1	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
2	6,25	6,00000240000096E-05	0	25	8335360	600000	0	2	80000
3	6,25	6,00000240000096E-05	0	25	8335360	600000	0	34	80000
4	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
0	6,25	6,00000240000096E-05	0	25	8335360	600000	0	12	80000
1	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
2	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
3	6,25	6,00000240000096E-05	0	25	8335360	600000	0	10	80000
4	6,25	6,00000240000096E-05	0	25	8335360	600000	0	24	80000
0	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
1	6,25	6,00000240000096E-05	0	25	8335360	600000	0	70	80000
2	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80001
3	6,25	6,00000240000096E-05	0	25	8335360	600000	0	2	80000
4	6,25	6,00000240000096E-05	0	25	8335360	600000	0	32	80000
0	6,25	6,00000240000096E-05	0	25	8335360	600000	0	6	80000
1	6,25	6,00000240000096E-05	0	25	8335360	600000	0	36	80000
2	6,25	6,00000240000096E-05	0	25	8335360	600000	0	78	80002
3	6,25	6,00000240000096E-05	0	25	8335360	600000	0	2	80000
4	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
0	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80000
1	6,25	6,00000240000096E-05	0	25	8335360	600000	0	2	80001
2	6,25	6,00000240000096E-05	0	25	8335360	600000	0	6	80000
3	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80002
4	6,25	6,00000240000096E-05	0	25	8335360	600000	0	0	80001
0	6,25	6,00000240000096E-05	0	25	8335360	600000	0	40	80000
1	6,25	6,00000240000096E-05	0	25	8335360	600000	0	10	80000
